Gene,Correlation,Uncorrected_P,FDR_P,Significant_FDR,Abs_Corr,AB_P
NNAT,0.2124385734223126,0.0007983787712879,0.0127401700880248,True,0.2124385734223126,0.0195
SPAG4,-0.2124349460172674,0.0007985478443698,0.0127401700880248,True,0.2124349460172674,0.006
MSRA,0.2124280942521822,0.0007988672947388,0.0127401700880248,True,0.2124280942521822,0.0165
LHX2,0.2123962536967862,0.0008003533464778,0.0127401700880248,True,0.2123962536967862,0.0055
SLC5A6,-0.2122519635849915,0.0008071196150864,0.0127849084400936,True,0.2122519635849915,0.005
CNR1,0.2121810276641092,0.0008104653551401,0.0127849084400936,True,0.2121810276641092,0.03
KIZ,-0.2118452911749333,0.0008264747962009,0.0129334884740038,True,0.2118452911749333,0.0255
BEGAIN,0.2117163167733291,0.0008327020200708,0.0129334884740038,True,0.2117163167733291,0.018
TSTD1,0.2116780274978529,0.0008345590369813,0.0129334884740038,True,0.2116780274978529,0.0035
KCNC3,-0.2116760122728278,0.0008346568803897,0.0129334884740038,True,0.2116760122728278,0.002
DENND1B,-0.2112951347430904,0.0008533403227822,0.0131512530830327,True,0.2112951347430904,0.0005
GRB14,0.2112370962623685,0.0008562209317337,0.0131512530830327,True,0.2112370962623685,0.035
GPR137C,-0.2109295729235436,0.0008716342682107,0.013329533656218,True,0.2109295729235436,0.111
CD24,0.2108118837820798,0.0008776002928596,0.0133624183721492,True,0.2108118837820798,0.0075
CDS1,-0.2107099133958115,0.0008827998838803,0.0133833991054071,True,0.2107099133958115,0.009
PSORS1C1,0.2104664742127836,0.0008953281064884,0.0134644504745415,True,0.2104664742127836,0.0175
LOC440934,0.2103552337913999,0.0009011072659706,0.0134644504745415,True,0.2103552337913999,0.003
E2F5,0.2103467698462947,0.000901548388249,0.0134644504745415,True,0.2103467698462947,0.014
PDE2A,0.2103088836158234,0.0009035253745052,0.0134644504745415,True,0.2103088836158234,0.0345
PLEKHH3,-0.2099437248412816,0.0009227859186858,0.013644311332974,True,0.2099437248412816,0.016
FIGN,-0.2099324395811412,0.0009233871461778,0.013644311332974,True,0.2099324395811412,0.278
SRXN1,-0.2097587271839806,0.0009326873820839,0.0136595329815625,True,0.2097587271839806,0.003
CKMT1B,-0.2096994795682437,0.0009358790613481,0.0136595329815625,True,0.2096994795682437,0.0005
PRO1804,-0.2096398289075017,0.0009391026090742,0.0136595329815625,True,0.2096398289075017,0.001
RAD54B,-0.2096229010172912,0.0009400192600104,0.0136595329815625,True,0.2096229010172912,0.002
LSP1,0.2092295290923984,0.000961553855074,0.0138293430609457,True,0.2092295290923984,0.004
EIF4E2,-0.2092005098520375,0.0009631603206365,0.0138293430609457,True,0.2092005098520375,0.0385
SLC24A2,-0.2091654449366013,0.0009651047623764,0.0138293430609457,True,0.2091654449366013,0.002
GPD2,0.209122319121065,0.0009675011564625,0.0138293430609457,True,0.209122319121065,0.024
PLPPR3,0.2089340971037238,0.0009780244331265,0.0139229331902815,True,0.2089340971037238,0.0045
ASTN2,-0.2087172588910268,0.0009902781279167,0.0140345552772704,True,0.2087172588910268,0.016
RNF150,0.2086539808252397,0.0009938805564714,0.0140345552772704,True,0.2086539808252397,0.0375
RPL41,0.2080885086832064,0.0010266124266222,0.0144385410362693,True,0.2080885086832064,0.003
PLCB2,0.2078563547603188,0.0010403352775882,0.0145730165684559,True,0.2078563547603188,0.0005
VAMP1,-0.2075959876870804,0.0010559264009678,0.0146301185111499,True,0.2075959876870804,0.011
HLA-DOA,0.2075689836717446,0.0010575556738489,0.0146301185111499,True,0.2075689836717446,0.0015
FRAT1,-0.2074633858804311,0.0010639490775616,0.0146301185111499,True,0.2074633858804311,0.001
KCNK2,0.2074109900297794,0.0010671345501788,0.0146301185111499,True,0.2074109900297794,0.001
PCSK5,0.2073642368091979,0.0010699843722004,0.0146301185111499,True,0.2073642368091979,0.0055
TMEM132E,-0.2073186927236314,0.0010727672179562,0.0146301185111499,True,0.2073186927236314,0.1555
PKIA,0.207304183103451,0.0010736551848559,0.0146301185111499,True,0.207304183103451,0.005
EYA1,0.2069861805944957,0.0010932869451323,0.0147334682389557,True,0.2069861805944957,0.001
BATF3,0.2069491004540344,0.0010955974252341,0.0147334682389557,True,0.2069491004540344,0.0265
EFHC2,0.2068463239777561,0.0011020249515875,0.0147334682389557,True,0.2068463239777561,0.0025
PLPP7,-0.2068306052225606,0.0011030110348016,0.0147334682389557,True,0.2068306052225606,0.0005
CPE,0.206749996221558,0.0011080806255694,0.0147334682389557,True,0.206749996221558,0.009
TRMT10A,-0.2067052582260015,0.0011109034795619,0.0147334682389557,True,0.2067052582260015,0.003
DNAJC25,-0.2066210218199538,0.001116236525936,0.0147334682389557,True,0.2066210218199538,0.001
CCDC58,-0.2066016756597131,0.0011174646576743,0.0147334682389557,True,0.2066016756597131,0.0005
IMPAD1,-0.2065758807793923,0.0011191040981045,0.0147334682389557,True,0.2065758807793923,0.0355
RNLS,-0.2063888678970662,0.0011310562956614,0.014835052986541,True,0.2063888678970662,0.0045
WNT7B,0.206255863045412,0.0011396280247743,0.0148563799399947,True,0.206255863045412,0.005
CDH7,-0.2062320833901162,0.0011411668200624,0.0148563799399947,True,0.2062320833901162,0.0015
NPY,0.2061127820686323,0.0011489157271858,0.0148788042462565,True,0.2061127820686323,0.015
ERICH5,-0.206074895838161,0.0011513866221403,0.0148788042462565,True,0.206074895838161,0.008
PRICKLE1,-0.2059854198470482,0.0011572415289884,0.0148818720476425,True,0.2059854198470482,0.0005
FSTL4,-0.2059374574914516,0.0011603912161911,0.0148818720476425,True,0.2059374574914516,0.024
RMI1,-0.2058770007406997,0.0011643726273712,0.0148818720476425,True,0.2058770007406997,0.0365
SGSM2,0.2057222314587746,0.0011746222795213,0.0149521008151193,True,0.2057222314587746,0.0065
RGS14,0.2056654021130678,0.0011784065748066,0.0149521008151193,True,0.2056654021130678,0.0695
GLP2R,0.2053590879092579,0.0011989977047658,0.0151064426870359,True,0.2053590879092579,0.0055
ARHGAP33,0.2053103194636513,0.0012023063478472,0.0151064426870359,True,0.2053103194636513,0.014
PRKCG,0.2052925854834307,0.0012035115675851,0.0151064426870359,True,0.2052925854834307,0.091
ZMAT4,-0.2051507136416661,0.001213193329248,0.0151735822822381,True,0.2051507136416661,0.016
SCGN,0.2043361596865347,0.001270178286794,0.0158297664069493,True,0.2043361596865347,0.0035
GMFG,0.2040596708130957,0.0012900725164477,0.0159088472854334,True,0.2040596708130957,0.007
SNCB,-0.204009290187469,0.0012937281978438,0.0159088472854334,True,0.204009290187469,0.0005
TKFC,0.204008484097459,0.0012937867659031,0.0159088472854334,True,0.204008484097459,0.0055
ZNF706,0.2039959897023036,0.0012946948818813,0.0159088472854334,True,0.2039959897023036,0.0305
CORO7,-0.2038726579307696,0.0013036902872945,0.015963368482886,True,0.2038726579307696,0.0005
YJEFN3,0.2037658510044411,0.001311526705055,0.0159987150202922,True,0.2037658510044411,0.0485
BHLHE40,-0.2037090216587343,0.0013157138566088,0.0159987150202922,True,0.2037090216587343,0.0005
FOLR2,0.2033712699445334,0.0013408531737499,0.0161581788078447,True,0.2033712699445334,0.0005
PDYN,0.2033551481443328,0.0013420640822103,0.0161581788078447,True,0.2033551481443328,0.0845
STXBP4,0.2033470872442326,0.0013426699123594,0.0161581788078447,True,0.2033470872442326,0.0
GSKIP,0.2032507594880344,0.0013499290099677,0.016189902030504,True,0.2032507594880344,0.1325
PRKCD,0.2031673291719967,0.0013562452365339,0.0162089925116226,True,0.2031673291719967,0.016
MOB1B,0.2031076785112548,0.0013607777836713,0.0162089925116226,True,0.2031076785112548,0.0255
TCHH,-0.202774763337114,0.0013863303107034,0.0164573855867239,True,0.202774763337114,0.004
SLC25A22,0.2025784804196726,0.0014016011029262,0.0165824562920528,True,0.2025784804196726,0.016
RAP2B,0.2024547456031336,0.0014113067133549,0.0166410643440035,True,0.2024547456031336,0.0255
LIAS,-0.2022487896055719,0.0014275983076754,0.0167262912758188,True,0.2022487896055719,0.0055
ELFN2,0.2021988120249503,0.0014315775407422,0.0167262912758188,True,0.2021988120249503,0.007
LINC00461,0.2021826902247498,0.00143286333031,0.0167262912758188,True,0.2021826902247498,0.004
AP3S1,0.2018703303458646,0.0014579852598961,0.0167847727503114,True,0.2018703303458646,0.033
ATP1B1,-0.2018151131801779,0.0014624679041845,0.0167847727503114,True,0.2018151131801779,0.004
MPP1,-0.2016208454877615,0.0014783394742597,0.0167847727503114,True,0.2016208454877615,0.0025
PCP4L1,-0.2016091571826162,0.0014792994149969,0.0167847727503114,True,0.2016091571826162,0.0025
CALHM6,0.2016087541376112,0.0014793325265804,0.0167847727503114,True,0.2016087541376112,0.013
INTS9,-0.2015861836173304,0.0014811878588374,0.0167847727503114,True,0.2015861836173304,0.002
APOL2,-0.2015757044472001,0.0014820499872141,0.0167847727503114,True,0.2015757044472001,0.0025
RBMS1,-0.20157248008716,0.0014823153499169,0.0167847727503114,True,0.20157248008716,0.0065
ITPRIPL2,0.2015640161420547,0.0014830121340366,0.0167847727503114,True,0.2015640161420547,0.0
TDRD9,0.2015301603616336,0.0014858022708728,0.0167847727503114,True,0.2015301603616336,0.0195
DHX35,-0.2013528205594279,0.0015004959660466,0.0168962600421075,True,0.2013528205594279,0.0005
UG0898H09,0.2011134118264501,0.001520543522347,0.0170671263309598,True,0.2011134118264501,0.001
AGAP3,0.2009513877344348,0.0015342498642079,0.0171449143225018,True,0.2009513877344348,0.0005
ERC1,0.2009159197739937,0.0015372653047588,0.0171449143225018,True,0.2009159197739937,0.0
NPHS1,0.200678929311046,0.0015575535517599,0.0173160398040102,True,0.200678929311046,0.2355
LRRC57,0.2003992160775669,0.0015818143366184,0.017493272125446,True,0.2003992160775669,0.039
NEURL1B,0.2003262649316596,0.0015881983131725,0.017493272125446,True,0.2003262649316596,0.0135
SV2C,-0.2003230405716194,0.0015884810210998,0.017493272125446,True,0.2003230405716194,0.012
RRAGD,0.2000578369583208,0.0016118920010847,0.0176954413410616,True,0.2000578369583208,0.0055
SHISA5,0.1998385804755937,0.0016314848442224,0.0178545622639598,True,0.1998385804755937,0.004
LGI3,-0.1995028439864179,0.0016619088156365,0.0181308556771311,True,0.1995028439864179,0.002
SOWAHA,0.1992372373281142,0.0016863442966712,0.0183403034998224,True,0.1992372373281142,0.028
OGG1,0.1989933951000813,0.00170906620954,0.0184992189609299,True,0.1989933951000813,0.0115
GSTM5,0.198922056134194,0.0017157664922702,0.0184992189609299,True,0.198922056134194,0.006
ENKUR,0.1988233101079658,0.0017250805143806,0.0184992189609299,True,0.1988233101079658,0.0
AVPI1,-0.1988192796579156,0.0017254616582547,0.0184992189609299,True,0.1988192796579156,0.0115
HRASLS,0.198799127407665,0.0017273685323312,0.0184992189609299,True,0.198799127407665,0.006
SERPINB9,-0.1986576586109054,0.0017408090974571,0.0185863215222411,True,0.1986576586109054,0.007
FAM214A,-0.1985077258690405,0.0017551580584458,0.0186600810399922,True,0.1985077258690405,0.011
AQP4,0.1984742731336245,0.0017583742841797,0.0186600810399922,True,0.1984742731336245,0.0005
GSTT1,-0.1982054421152808,0.001784416510225,0.018868858365763,True,0.1982054421152808,0.0045
LIX1L,0.1981603010747193,0.0017888238085189,0.018868858365763,True,0.1981603010747193,0.0
ERICH6-AS1,0.1980107713778594,0.0018034941038537,0.0189664755306185,True,0.1980107713778594,0.002
RELL2,-0.1978934852814006,0.0018150778048226,0.0190311451272121,True,0.1978934852814006,0.0075
DNAH2,0.1976089355078614,0.0018434641737329,0.0192710792131729,True,0.1976089355078614,0.035
HAPLN4,-0.1974642423510617,0.0018580535452833,0.0193657842725666,True,0.1974642423510617,0.002
NADK2,0.1972433736883145,0.0018805270401376,0.0194251149676451,True,0.1972433736883145,0.0045
SRA1,-0.197134551536961,0.0018916907487985,0.0194251149676451,True,0.197134551536961,0.003
CMTM4,0.1970785282812642,0.0018974615491823,0.0194251149676451,True,0.1970785282812642,0.061
CHCHD6,0.1970168623954972,0.001903832155791,0.0194251149676451,True,0.1970168623954972,0.0195
CPNE9,-0.1969519721496901,0.0019105569409101,0.0194251149676451,True,0.1969519721496901,0.0245
IP6K2,-0.196826625153131,0.0019236084753629,0.0194251149676451,True,0.196826625153131,0.1075
DENND1A,0.1967746323474843,0.0019290459688839,0.0194251149676451,True,0.1967746323474843,0.0155
HMBS,-0.1967093390566722,0.0019358943155346,0.0194251149676451,True,0.1967093390566722,0.0065
C1orf50,0.1966867685363915,0.0019382668004652,0.0194251149676451,True,0.1966867685363915,0.0035
CD99L2,-0.1966496883959303,0.0019421702146287,0.0194251149676451,True,0.1966496883959303,0.006
HPCA,0.1966295361456796,0.001944294642596,0.0194251149676451,True,0.1966295361456796,0.3005
PDCL3,-0.1965033830591105,0.0019576418149893,0.0194251149676451,True,0.1965033830591105,0.062
NEFH,-0.1964820216738448,0.0019599101378169,0.0194251149676451,True,0.1964820216738448,0.027
RPGR,-0.1964614663785892,0.0019620951272457,0.0194251149676451,True,0.1964614663785892,0.0105
MYRIP,0.1964521963434739,0.0019630812415751,0.0194251149676451,True,0.1964521963434739,0.004
LOXL1,0.1964489719834337,0.0019634243438379,0.0194251149676451,True,0.1964489719834337,0.0005
CMYA5,-0.1964352684532633,0.0019648831388967,0.0194251149676451,True,0.1964352684532633,0.0125
ZNF268,-0.1964312380032132,0.001965312384416,0.0194251149676451,True,0.1964312380032132,0.0085
ADRB2,0.196395366997767,0.001969136440181,0.0194251149676451,True,0.196395366997767,0.0
ASS1,0.1962780809013082,0.0019816872450364,0.0194421540897845,True,0.1962780809013082,0.0225
VASH2,-0.1962329398607467,0.0019865372120027,0.0194421540897845,True,0.1962329398607467,0.016
ALG3,-0.1961442699596439,0.0019960954688782,0.0194421540897845,True,0.1961442699596439,0.003
TFAM,-0.1961410455996038,0.0019964438309729,0.0194421540897845,True,0.1961410455996038,0.0015
C1orf21,0.1961208933493531,0.0019986223507488,0.0194421540897845,True,0.1961208933493531,0.0045
EYA4,-0.1957569437098263,0.0020383414509665,0.0197194121179225,True,0.1957569437098263,0.0495
MFSD9,-0.1957565406648213,0.0020383858328634,0.0197194121179225,True,0.1957565406648213,0.0065
KLF12,-0.1956662585836983,0.0020483496126688,0.0197612130676758,True,0.1956662585836983,0.0405
ERFE,0.1954631239011718,0.0020709306822617,0.0199241737617602,True,0.1954631239011718,0.008
FBXO41,0.1953599443798884,0.0020824871335005,0.0199804655932026,True,0.1953599443798884,0.005
BCLAF3,0.1953087576642518,0.0020882420055717,0.0199809385341866,True,0.1953087576642518,0.0005
LYPLAL1,0.195008086090512,0.0021223398844925,0.0201114542862948,True,0.195008086090512,0.0015
CDR2L,-0.1949903521102914,0.0021243667780135,0.0201114542862948,True,0.1949903521102914,0.0285
KCNG3,0.1949891429752764,0.0021245050395187,0.0201114542862948,True,0.1949891429752764,0.102
SLC2A5,0.1949504506547951,0.002128933739994,0.0201114542862948,True,0.1949504506547951,0.0
NISCH,0.1949359410346147,0.0021305966705355,0.0201114542862948,True,0.1949359410346147,0.003
ARID2,-0.1948130123080857,0.0021447329560876,0.0201433245404779,True,0.1948130123080857,0.0025
THRA,0.1948065635880055,0.0021454768856648,0.0201433245404779,True,0.1948065635880055,0.005
SOAT1,-0.1945574817749074,0.0021743917292434,0.0203602134647339,True,0.1945574817749074,0.021
PEG10,0.1942120722056112,0.0022150764831431,0.0206858609172459,True,0.1942120722056112,0.028
ITM2A,-0.1938041906605379,0.0022640117234812,0.0210217006993231,True,0.1938041906605379,0.0075
SYCP2,-0.1937715440151319,0.0022679707091879,0.0210217006993231,True,0.1937715440151319,0.003
CLGN,-0.1937626770250216,0.002269047077197,0.0210217006993231,True,0.1937626770250216,0.022
INSM2,-0.1937014141842596,0.0022764965184956,0.0210350680943845,True,0.1937014141842596,0.004
ARL5B,-0.193590576807881,0.0022900307342102,0.0210817521757881,True,0.193590576807881,0.0
MAP9,-0.1934998916817531,0.0023011586225484,0.0210817521757881,True,0.1934998916817531,0.0125
CTXN1,0.1934406440660162,0.0023084554039893,0.0210817521757881,True,0.1934406440660162,0.042
KCNMB4,0.1934023547905399,0.0023131822079362,0.0210817521757881,True,0.1934023547905399,0.0155
ABCA6,-0.1933991304304998,0.0023135806564804,0.0210817521757881,True,0.1933991304304998,0.018
ABCG4,-0.1933660807400887,0.0023176683574181,0.0210817521757881,True,0.1933660807400887,0.006
LINC01137,-0.1933173122944821,0.002323712216578,0.0210819693846019,True,0.1933173122944821,0.003
HRK,0.1932350911134595,0.002333934350955,0.0211199950828029,True,0.1932350911134595,0.032
SLC6A6,-0.1930932192716949,0.0023516688200233,0.0212256294013445,True,0.1930932192716949,0.0035
MROH5,-0.1930307472959179,0.002359516849529,0.0212417172417757,True,0.1930307472959179,0.021
NR3C1,-0.1929602144200406,0.0023684061662342,0.0212670728055188,True,0.1929602144200406,0.0005
HPCAL4,0.1928739627889678,0.0023793179420935,0.0213104128726641,True,0.1928739627889678,0.011
IFNLR1,-0.1926881590416568,0.002402979707975,0.0214555776925917,True,0.1926881590416568,0.0305
ENO1,0.1926506758561905,0.002407778992915,0.0214555776925917,True,0.1926506758561905,0.0205
GPR88,0.192573291215228,0.0024177147881673,0.0214686074634132,True,0.192573291215228,0.055
NEXN,-0.1924959065742655,0.0024276878649812,0.0214686074634132,True,0.1924959065742655,0.0025
METTL6,0.1924817999990901,0.0024295099009606,0.0214686074634132,True,0.1924817999990901,0.002
FAM171B,0.1924394802735637,0.002434983474309,0.0214686074634132,True,0.1924394802735637,0.0045
SOBP,0.1924015940430924,0.0024398931383319,0.0214686074634132,True,0.1924015940430924,0.0055
GABRB1,0.1921513030949793,0.0024725551226261,0.021672109028,True,0.1921513030949793,0.0125
AHRR,0.1921033407393828,0.0024788592303244,0.021672109028,True,0.1921033407393828,0.015
EHD2,-0.192050138798721,0.0024858691168406,0.021672109028,True,0.192050138798721,0.003
FGF9,-0.1920110434332348,0.0024910318052238,0.021672109028,True,0.1920110434332348,0.0015
HS3ST1,-0.191988875957959,0.0024939634318343,0.021672109028,True,0.191988875957959,0.0095
MAGI2-AS3,-0.1919409136023625,0.0025003171446555,0.0216735411895636,True,0.1919409136023625,0.007
SLC17A7,0.191801460030628,0.0025188746574155,0.0216824918395072,True,0.191801460030628,0.0455
JPH4,0.1917942052205377,0.0025198434948285,0.0216824918395072,True,0.1917942052205377,0.102
SCN3B,0.1917680072952119,0.0025233448954445,0.0216824918395072,True,0.1917680072952119,0.024
TMEM158,0.191741003279876,0.0025269586599992,0.0216824918395072,True,0.191741003279876,0.0145
EFNB3,0.1917011018243797,0.0025323070138088,0.0216824918395072,True,0.1917011018243797,0.0095
BICRAL,-0.1914822483866576,0.0025618253515378,0.021881737514843,True,0.1914822483866576,0.001
NR4A3,0.1913456161299582,0.002580412136184,0.0219868693452953,True,0.1913456161299582,0.064
FAM110C,0.1911928620730582,0.0026013370794036,0.0221113651749312,True,0.1911928620730582,0.011
MR1,0.1910239862159577,0.0026246498169007,0.0222555052270853,True,0.1910239862159577,0.0005
RRP7BP,0.1908317337485665,0.0026514205458105,0.0224281998826774,True,0.1908317337485665,0.045
POLE4,0.1907192841921678,0.0026671936276714,0.0224844251037417,True,0.1907192841921678,0.014
ADCYAP1R1,0.1905629027302228,0.0026892706412312,0.0224844251037417,True,0.1905629027302228,0.0005
SLIT1,0.1905354956698819,0.0026931568560659,0.0224844251037417,True,0.1905354956698819,0.013
KCTD4,0.1905326743548468,0.0026935571969849,0.0224844251037417,True,0.1905326743548468,0.017
CFAP44,0.1905221951847165,0.0026950446507612,0.0224844251037417,True,0.1905221951847165,0.0125
BMS1P20,0.1905113129695811,0.0026965901038182,0.0224844251037417,True,0.1905113129695811,0.009
CACNA1H,0.1904194187084381,0.0027096727248016,0.0225398429507255,True,0.1904194187084381,0.023
PGAP1,0.190290847351839,0.0027280736582833,0.0225619914498486,True,0.190290847351839,0.001
SORBS3,-0.1902759346866535,0.0027302152626663,0.0225619914498486,True,0.1902759346866535,0.109
TMEM81,-0.1902658585615281,0.0027316631566921,0.0225619914498486,True,0.1902658585615281,0.0005
NDRG3,-0.1901501846450894,0.00274833499453,0.022638653215694,True,0.1901501846450894,0.002
NTSR1,0.1901118953696132,0.0027538738634739,0.022638653215694,True,0.1901118953696132,0.002
ACTR3B,0.1900639330140166,0.0027608263227742,0.0226426552279989,True,0.1900639330140166,0.091
KCNC1,-0.1898761140416805,0.0027882055582243,0.02278132098924,True,0.1898761140416805,0.0025
RILP,-0.1898587831064649,0.0027907443473398,0.02278132098924,True,0.1898587831064649,0.04
SLC39A14,-0.1897576188102067,0.0028056057069877,0.0228493748508633,True,0.1897576188102067,0.001
ZNF831,0.1896838615742893,0.002816486116119,0.0228847665397885,True,0.1896838615742893,0.021
NEB,-0.1894367949862163,0.0028532120689028,0.0231295107993003,True,0.1894367949862163,0.023
ATRNL1,-0.1892945200994466,0.0028745575782099,0.0231690141357661,True,0.1892945200994466,0.0
MYOZ3,-0.1892723526241709,0.0028778963800371,0.0231690141357661,True,0.1892723526241709,0.0125
IL33,0.1892268085386044,0.0028847671423583,0.0231690141357661,True,0.1892268085386044,0.0025
STAR,-0.1892251963585844,0.0028850106276631,0.0231690141357661,True,0.1892251963585844,0.232
GPR6,0.1891844888130781,0.0028911648136293,0.0231690141357661,True,0.1891844888130781,0.066
LINC00515,-0.1890974310919952,0.0029043662277637,0.0232216678758645,True,0.1890974310919952,0.019
AKR7L,0.1888834141943333,0.0029370524523385,0.0234295163737807,True,0.1888834141943333,0.002
CYBRD1,0.1887367058125085,0.0029596511828373,0.0235561328234006,True,0.1887367058125085,0.0
C3orf18,-0.1886363476062603,0.0029752009071371,0.0236261985868353,True,0.1886363476062603,0.004
SNX21,-0.1885238980498616,0.0029927120685603,0.0236709008806255,True,0.1885238980498616,0.044
HTR4,0.1885134188797313,0.0029943486836428,0.0236709008806255,True,0.1885134188797313,0.1205
PPP1R26,0.1883957297382675,0.0030127849425806,0.0237630019570212,True,0.1883957297382675,0.0035
SELENOW,0.1881220621798636,0.0030560540616149,0.024050115334327,True,0.1881220621798636,0.017
ZMAT1,0.1880753089592821,0.0030635022141437,0.0240546743361687,True,0.1880753089592821,0.0005
PCDH12,-0.1879713233479887,0.0030801269549485,0.0241311064792611,True,0.1879713233479887,0.03
MBLAC2,0.1878971630670663,0.0030920332608428,0.0241703135702489,True,0.1878971630670663,0.0465
WDFY4,0.1877718160705072,0.0031122523611815,0.0242741821132687,True,0.1877718160705072,0.0
SULF2,0.187641632533888,0.0031333783741202,0.0243693234860758,True,0.187641632533888,0.011
GLOD4,0.187611001113507,0.0031383680446088,0.0243693234860758,True,0.187611001113507,0.008
CEBPA,0.1875344225625545,0.0031508737302627,0.0244081182049442,True,0.1875344225625545,0.0025
ANKRD6,0.1874147181960656,0.0031705125498459,0.0244081182049442,True,0.1874147181960656,0.0055
TMEM47,0.1874046420709403,0.0031721706979891,0.0244081182049442,True,0.1874046420709403,0.0005
TTPA,0.1873683680204891,0.0031781465375325,0.0244081182049442,True,0.1873683680204891,0.0015
ZBTB21,-0.1873679649754841,0.003178212992991,0.0244081182049442,True,0.1873679649754841,0.0145
ASTN1,0.1868722196193181,0.0032609126396753,0.0249474038445104,True,0.1868722196193181,0.0275
COG1,0.1868617404491877,0.0032626815993106,0.0249474038445104,True,0.1868617404491877,0.059
NEDD4L,0.1865215704649567,0.0033205787429293,0.0252878960289056,True,0.1865215704649567,0.128
NKD2,0.1865094791148063,0.0033226537080591,0.0252878960289056,True,0.1865094791148063,0.0395
ARL10,0.1864308853388287,0.0033361696126653,0.0252878960289056,True,0.1864308853388287,0.0175
LRPAP1,-0.1863974326034126,0.0033419376190046,0.0252878960289056,True,0.1863974326034126,0.005
FAM216A,-0.1863861473432723,0.0033438854875084,0.0252878960289056,True,0.1863861473432723,0.0035
CENPW,0.1863220631874752,0.0033549660953209,0.0252878960289056,True,0.1863220631874752,0.014
DCAF11,0.1863059413872747,0.0033577588958998,0.0252878960289056,True,0.1863059413872747,0.0135
ESYT1,-0.1860407377739761,0.003404003442695,0.0255348672854322,True,0.1860407377739761,0.041
C17orf51,0.1860342890538959,0.0034051350720436,0.0255348672854322,True,0.1860342890538959,0.0665
PSAT1,0.1858359909114294,0.0034400992620428,0.0256950500742349,True,0.1858359909114294,0.0
RRP7A,0.1858299452363542,0.0034411703269035,0.0256950500742349,True,0.1858299452363542,0.0075
SH3BGRL,-0.185574817748181,0.0034866451653344,0.0259294318751467,True,0.185574817748181,0.1175
FABP7,0.1855707872981308,0.0034873679078224,0.0259294318751467,True,0.1855707872981308,0.0055
LRRC49,-0.1855268553925844,0.0034952545932064,0.0259329348836889,True,0.1855268553925844,0.0075
NPTXR,0.1854857448020731,0.0035026494003383,0.0259329348836889,True,0.1854857448020731,0.031
KALRN,-0.18539062618089,0.0035198132220285,0.0260050335517804,True,0.18539062618089,0.0035
MC1R,-0.1850931789671903,0.0035739784391925,0.0263496263032677,True,0.1850931789671903,0.0085
UBE4B,-0.1849783111407616,0.0035950967995341,0.0264496407394299,True,0.1849783111407616,0.0055
IPW,-0.1849025386798191,0.0036090891869644,0.0264969189365819,True,0.1849025386798191,0.0325
