prediction,true
0.56157563,0.046
0.36079808,0.161
0.19669268,-0.27
0.30243429,1.652
0.31821168,0.818
0.0311572,-0.655
0.54167579,-0.5
0.00767693,0.858
0.19393501,0.896
0.21793879,-0.181
0.08723135,-1.253
0.33613105,1.725
-0.14259695,0.287
-0.2199519,0.645
-0.18410106,-0.407
0.11470768,-0.776
-0.2204219,0.114
-0.00057382,-0.345
-0.33820237,0.745
0.06786596,0.885
-0.10911347,1.595
0.03534837,1.104
0.53841569,0.501
0.01323389,-0.483
-0.13863142,-0.786
-0.1874815,0.476
-0.04651216,-0.401
-0.05505984,-1.253
0.32106552,-0.949
-0.05469391,0.571
0.05186907,1.1
-0.29891876,-0.588
0.02453989,1.004
-0.38178475,-0.505
-0.39994602,-0.09
-0.21885013,0.223
-0.33527015,-1.253
0.00307516,-1.253
-0.04962353,-0.943
0.23877553,-0.91
0.03591761,-0.06
-0.01054124,0.311
0.28903507,0.952
0.28712888,-1.253
0.1682555,-0.533
-0.02691771,-0.101
0.12123834,0.754
0.47638763,0.366
-0.30356757,-0.874
-0.50929617,-0.107
-0.07003687,-0.105
1.3348552,1.2
-0.27143665,-0.768
0.3239474,-1.253
0.18063217,-0.22
0.16572773,-1.253
-0.09883574,1.359
0.18889851,1.343
0.12838409,0.698
0.01022121,0.211
-0.59085971,-0.758
1.11009342,1.911
-0.31729088,-1.253
0.50836004,-0.275
-0.22707044,0.227
-0.21286048,1.758
-0.05302717,-0.049
0.12952281,-0.256
0.00979973,0.106
0.05865864,0.185
-0.22647192,-0.434
-0.09079275,0.503
-0.11378402,0.209
-0.03224223,-0.369
0.38735598,0.158
-0.31397319,-0.893
-0.04145142,0.038
0.42446929,0.504
-0.00927972,-0.445
0.49687299,-0.75
0.03135833,-0.676
-0.06578217,0.657
0.30071748,0.189
0.18054073,-0.054
0.14888905,-1.253
0.24883622,1.729
-0.23954587,1.152
0.27761853,-0.312
-0.14819702,-0.147
-0.04253854,0.703
0.17022145,-0.395
-0.59423875,-0.174
-0.23231397,-0.806
-0.11287196,-0.227
0.06376056,2.814
-0.28301725,-0.52
-0.16736416,-1.253
0.07446337,-1.253
0.72434134,1.108
-0.19332187,-0.769
-0.37443415,-0.432
0.15539009,-0.049
0.06442524,-0.197
-0.30759929,-0.943
-0.11698202,-0.427
0.09387545,0.469
0.40157376,0.579
-0.46112601,0.283
0.0592028,-0.067
-0.03232342,0.773
-0.39503799,-0.141
0.31811734,-0.767
0.19056141,-0.892
0.33130915,1.291
0.11250125,-0.687
-0.23462967,-0.495
0.11870473,-1.148
0.24688431,-0.803
-0.36215456,-0.787
-0.07971249,-0.664
0.25541856,0.264
-0.52250531,0.025
-0.29720896,0.458
-0.27577765,0.932
0.24646603,0.693
-0.62700773,-0.543
-0.10312554,-0.585
-0.16354965,-0.392
-0.07360845,0.65
-0.52785546,-0.764
0.87589087,-0.814
-0.24371419,-0.395
0.49032483,-0.965
-0.21823642,2.07
0.07809708,0.005
0.26479807,-0.115
0.49707873,-0.892
-0.18937047,0.104
0.18073017,-1.253
-1.21334855,-0.943
0.16012227,0.229
0.2305883,-0.033
0.13936848,0.878
-0.26632193,0.182
0.1162893,-0.371
-0.17061683,-0.751
0.45243638,0.515
0.42741411,-0.299
-0.25662512,-0.47
-0.18008537,0.701
-0.07427153,-0.12
0.13396868,-1.253
0.4838679,-0.206
-0.14687628,-0.752
-0.18135928,-0.348
-0.63580465,-0.414
0.12885308,-0.084
0.39400475,0.843
-0.2363855,0.689
-0.92220612,-0.682
-0.04878345,-1.253
0.49688077,1.186
0.24995662,-0.749
0.01517762,-1.253
0.09638585,1.826
0.67148843,1.014
-0.41721071,0.097
-0.06349042,-1.148
-0.02918079,0.856
0.63255782,0.773
0.31572077,-0.111
0.09571792,-0.348
0.27511386,-1.253
-0.17277124,0.657
-0.27313628,-0.183
0.59793638,-0.067
0.30606831,-0.626
0.37539981,0.541
-0.19083233,0.535
-0.12981566,-0.237
-0.08633883,-0.417
0.54992912,-0.562
0.04158959,0.329
-0.01205956,0.198
0.48991606,0.092
-0.17546859,-0.428
0.33838316,-0.34
-0.19580732,0.14
0.02873812,0.207
-0.42068709,-0.981
-0.44710432,0.548
0.27393129,0.067
0.67455314,2.181
-0.01839155,1.111
0.0774008,0.589
-0.02232101,0.531
-0.06724375,0.691
0.27187673,-0.196
-0.7021163,-0.046
0.19245205,-0.489
0.5401308,0.073
0.33662949,0.059
-0.15367216,-0.716
0.12686053,0.116
-0.84911262,-1.253
-0.32943831,0.725
-0.07490796,1.66
0.04301062,-0.907
-0.07732569,1.506
-0.31414006,1.694
0.15137597,-0.346
-0.0838922,0.669
-0.33147006,-0.284
-0.13886209,0.662
0.23225392,0.215
0.53696535,-0.53
-0.35287354,-1.105
0.00711578,-0.067
0.24233725,0.315
0.0163583,-1.253
-0.09018591,1.488
-0.01883149,-1.253
0.05145704,0.424
-0.09430534,-0.483
-0.31045203,1.336
-0.0485711,0.883
-0.4457666,-0.363
0.25593559,0.899
0.57481068,-0.759
-0.25183709,2.311
-0.53626778,-0.054
-0.2430153,-0.044
0.54036999,-0.371
0.05160128,-0.772
0.00564438,0.204
-0.00737796,0.196
0.54959718,0.499
-0.11794386,-0.749
-0.08332259,-1.253
-0.38388326,-1.253
-0.12246552,0.23
-0.4607217,-0.104
0.05407245,0.888
-1.10367932,-0.132
0.53197597,0.038
0.73992354,1.461
0.15337927,0.158
-0.19321846,0.846
0.0465938,-0.813
0.86921058,0.946
0.34581985,0.872
-0.24159279,-1.253
0.52923475,1.746
-0.21929694,0.76
0.13740229,0.569
0.22935172,0.226
0.63943856,-0.362
-0.40324767,-0.566
0.16478234,0.613
0.15457087,-0.895
-0.31347943,1.263
-0.60274492,-0.799
-0.08531191,-1.253
0.19375924,0.994
0.35626391,1.752
-0.18355711,-0.752
0.23849684,1.437
0.33028272,-0.981
-0.34152961,0.651
0.0243472,-0.495
-0.49380849,1.402
0.23269347,-0.796
0.09336182,-0.052
0.38557775,0.87
0.08584645,1.17
-0.29532232,-0.88
0.38361958,0.372
-0.73479194,-0.232
0.4156862,0.19
-0.07846301,-1.253
0.09245502,-0.762
0.00065594,-1.186
-0.37346406,-0.109
-0.50879946,0.465
0.30655324,-0.108
0.02828146,0.197
0.10422296,-0.65
0.54184135,0.062
0.41654878,-0.908
-0.88528725,-0.682
-0.2710652,0.283
-0.63835728,0.143
-0.27118489,-0.236
-0.03923544,-1.253
-0.53473829,0.256
0.06595841,1.579
0.13353276,1.312
-0.19571777,-0.299
0.22228542,0.168
-0.17841157,0.272
0.09266773,0.048
-0.15602035,-1.253
-0.12788327,-0.095
-0.18286919,-1.253
0.11501985,0.914
0.43859421,0.044
-0.25897172,0.267
-0.41080083,0.963
0.22572148,-0.563
0.11285674,-0.739
-0.35578683,-0.348
0.03452366,-0.965
0.28845929,0.292
-0.35417394,-0.281
-0.47104065,-1.253
0.01963528,-0.312
-0.1065794,-1.253
-0.66520711,-0.536
0.29820645,1.978
0.18805965,-0.423
-0.59093799,-0.135
-0.02814541,-1.253
0.32347208,0.995
0.90864574,0.737
-0.04773215,-0.199
-0.24821411,-0.471
-0.2947354,0.227
-0.38221618,0.629
-0.30250065,0.549
0.32330831,-0.679
-0.21316162,-0.035
-0.03986589,0.045
0.00037244,-0.634
-0.56351224,-0.427
-0.1649609,-0.06
0.3495398,0.266
-0.38660131,-1.133
-0.0342323,0.89
0.22215818,-1.186
0.18946442,0.64
-0.41917844,0.133
-0.06495994,0.627
0.36554582,-0.157
0.01668162,-0.349
0.06819715,-0.195
-0.56041326,0.282
0.38718876,0.144
0.47650847,-0.271
0.11910811,0.324
-0.18376543,1.116
0.12810903,-0.739
-0.30552752,-0.748
-0.03799068,-0.919
0.21234618,1.549
0.17992544,0.558
0.10790973,-0.796
