prediction,true
-0.13506667,0.489
-0.2513956,-0.061
0.11528671,1.214
-0.22536608,0.032
0.0849724,-1.253
-0.06257963,0.596
-0.47303313,-0.846
-0.44825709,0.07
-0.14380462,0.167
0.0708765,-0.041
-0.3085909,0.256
0.07484547,2.347
-0.26762558,-0.109
-0.45567347,-1.253
-0.57083926,0.02
0.46714508,1.845
-0.26626551,0.494
-0.00949244,1.256
-0.24373532,-0.759
-0.4047187,-0.907
-0.37255047,-1.253
-0.05809558,1.116
-0.16225732,1.263
0.07004638,0.742
-0.17806895,-1.253
0.08927482,-0.012
0.30593709,1.277
-0.24413427,-0.679
